image_name,classifier_label,file_path
94a162efd2bad0f0.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a162efd2bad0f0.jpg
94a17cc1f81f097e.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a17cc1f81f097e.jpg
94a386b68ebfd0d0.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a386b68ebfd0d0.jpg
94a39b9e318d62d5.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a39b9e318d62d5.jpg
94a58c6d7bcbe046.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a58c6d7bcbe046.jpg
94a63e567b4b4589.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a63e567b4b4589.jpg
94a6545656f3b0ab.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a6545656f3b0ab.jpg
94a873d2895adda5.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a873d2895adda5.jpg
94a99387cd1a2dd3.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94a99387cd1a2dd3.jpg
94ac02feb507fc07.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ac02feb507fc07.jpg
94ad6bd1f5903616.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ad6bd1f5903616.jpg
94adc09d958de497.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94adc09d958de497.jpg
94b13bcb218c66f6.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b13bcb218c66f6.jpg
94b1c98cbc2fa536.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b1c98cbc2fa536.jpg
94b2129f1555755e.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b2129f1555755e.jpg
94b26d8dc50d69bc.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b26d8dc50d69bc.jpg
94b3369fd0cb430e.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b3369fd0cb430e.jpg
94b37a6a6515a27c.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b37a6a6515a27c.jpg
94b393b3b1e8a4ac.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b393b3b1e8a4ac.jpg
94b42695f24dad36.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b42695f24dad36.jpg
94b46bc8663c25f9.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b46bc8663c25f9.jpg
94b531898979f38b.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b531898979f38b.jpg
94b5da96cd0bc3e0.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b5da96cd0bc3e0.jpg
94b73fc4299c3652.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b73fc4299c3652.jpg
94b78d183adc3b43.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b78d183adc3b43.jpg
94b79ccf78cc6c01.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b79ccf78cc6c01.jpg
94b929bd584758d3.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94b929bd584758d3.jpg
94bfc8e64d521dc2.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94bfc8e64d521dc2.jpg
94c16e393d27707c.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c16e393d27707c.jpg
94c17e96c19b0dae.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c17e96c19b0dae.jpg
94c23d39d1e5e836.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c23d39d1e5e836.jpg
94c269c51f4f5a5a.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c269c51f4f5a5a.jpg
94c350bfec80bf2c.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c350bfec80bf2c.jpg
94c526b29bb94aba.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c526b29bb94aba.jpg
94c5db0a3762ecb8.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c5db0a3762ecb8.jpg
94c61e2b18b7daa5.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c61e2b18b7daa5.jpg
94c63637f195c721.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c63637f195c721.jpg
94c6db7e61330e70.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c6db7e61330e70.jpg
94c83b2d5fad6924.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c83b2d5fad6924.jpg
94c85e47b988ff30.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c85e47b988ff30.jpg
94c86f554fbe6901.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c86f554fbe6901.jpg
94c8b450b075eded.jpg,rust complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94c8b450b075eded.jpg
94ca4fa57fcb204a.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ca4fa57fcb204a.jpg
94ca82be6e607676.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ca82be6e607676.jpg
94cb308cde731771.jpg,scab frog_eye_leaf_spot complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94cb308cde731771.jpg
94ccbe902df63a26.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ccbe902df63a26.jpg
94cccf1ee8306537.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94cccf1ee8306537.jpg
94ccde9c16ba2723.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ccde9c16ba2723.jpg
94cdcaa23e732ba4.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94cdcaa23e732ba4.jpg
94d0737b69af105c.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d0737b69af105c.jpg
94d17345892ed1d7.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d17345892ed1d7.jpg
94d24ff29516543e.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d24ff29516543e.jpg
94d2c39ae8f86b26.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d2c39ae8f86b26.jpg
94d46fc180ecabb9.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d46fc180ecabb9.jpg
94d552dd0b286ceb.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d552dd0b286ceb.jpg
94d6752b4e6c542d.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d6752b4e6c542d.jpg
94d7c4938e5f6831.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d7c4938e5f6831.jpg
94d8babc5a2d4a27.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d8babc5a2d4a27.jpg
94d8c8656d6f3316.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d8c8656d6f3316.jpg
94d93de209b27a72.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94d93de209b27a72.jpg
94da5ebd8646506b.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94da5ebd8646506b.jpg
94da65069fea4d19.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94da65069fea4d19.jpg
94da81a42fac2fb5.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94da81a42fac2fb5.jpg
94dac92d3eb3b0c1.jpg,scab frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dac92d3eb3b0c1.jpg
94dbce4347a0b659.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dbce4347a0b659.jpg
94dbe0dc07a1fe41.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dbe0dc07a1fe41.jpg
94dc58a4cae1677a.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dc58a4cae1677a.jpg
94dc686b55ab2d52.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dc686b55ab2d52.jpg
94dc90b1654ecbb6.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94dc90b1654ecbb6.jpg
94e048c6ef5f54d4.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e048c6ef5f54d4.jpg
94e1675b7b308e1c.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e1675b7b308e1c.jpg
94e183ebcf624e62.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e183ebcf624e62.jpg
94e1c00f7d3c31f3.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e1c00f7d3c31f3.jpg
94e1c6c79e9f0968.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e1c6c79e9f0968.jpg
94e24a4b96adadc5.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e24a4b96adadc5.jpg
94e2530ba5b2f4b6.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e2530ba5b2f4b6.jpg
94e354f5c063bb2c.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e354f5c063bb2c.jpg
94e4d8968d9bb499.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e4d8968d9bb499.jpg
94e5858b6c78696b.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e5858b6c78696b.jpg
94e5c9cece4a14b3.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e5c9cece4a14b3.jpg
94e7229aa13f549b.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e7229aa13f549b.jpg
94e76a2bad96126a.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e76a2bad96126a.jpg
94e7cedc618c2927.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e7cedc618c2927.jpg
94e7da9f283c45b0.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e7da9f283c45b0.jpg
94e947373a5423cb.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e947373a5423cb.jpg
94e9c93678307b27.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94e9c93678307b27.jpg
94ea6283858abf9e.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ea6283858abf9e.jpg
94ea908dcdceec16.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ea908dcdceec16.jpg
94eaa023c6f58bdc.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94eaa023c6f58bdc.jpg
94ec0c564ee8d5b9.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94ec0c564ee8d5b9.jpg
94efca2b542635d2.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94efca2b542635d2.jpg
94f070819b9abaed.jpg,scab frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94f070819b9abaed.jpg
94f285856b8c7b2b.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94f285856b8c7b2b.jpg
94f297139780a5eb.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94f297139780a5eb.jpg
94f3be132f07818b.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94f3be132f07818b.jpg
94f4d5869bb490f8.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94f4d5869bb490f8.jpg
94fa417db2ec07d0.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94fa417db2ec07d0.jpg
94fa746da6a25a1c.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94fa746da6a25a1c.jpg
94fc1c9a0d8b6d6a.jpg,scab frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/94fc1c9a0d8b6d6a.jpg
950207caf3f2e1d9.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/950207caf3f2e1d9.jpg
95076ec69f783a30.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95076ec69f783a30.jpg
9507976774e01d1d.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9507976774e01d1d.jpg
95081a79b56f5aa5.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95081a79b56f5aa5.jpg
9509cd594073b3f5.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9509cd594073b3f5.jpg
950a346d0d36edda.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/950a346d0d36edda.jpg
950abcced875c236.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/950abcced875c236.jpg
950dca6ab63c4be8.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/950dca6ab63c4be8.jpg
951a8f14cbb0c5fa.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951a8f14cbb0c5fa.jpg
951c6a39a3f2e338.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951c6a39a3f2e338.jpg
951c6b68c0d1b5ed.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951c6b68c0d1b5ed.jpg
951e95a4736ae24b.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951e95a4736ae24b.jpg
951f63af3c3052d4.jpg,scab frog_eye_leaf_spot complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951f63af3c3052d4.jpg
951f7ba97243cc12.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/951f7ba97243cc12.jpg
9520dbcb789de036.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9520dbcb789de036.jpg
95245ac6495adceb.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95245ac6495adceb.jpg
95276ccd226ad933.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95276ccd226ad933.jpg
952971ccf890b7b4.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952971ccf890b7b4.jpg
952a2e7cf279508d.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952a2e7cf279508d.jpg
952a9e135c19e379.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952a9e135c19e379.jpg
952ab5128bb5abb8.jpg,scab frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952ab5128bb5abb8.jpg
952ad5c1511eb3ba.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952ad5c1511eb3ba.jpg
952bbdd2cc571294.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952bbdd2cc571294.jpg
952bd5415aa2bd74.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952bd5415aa2bd74.jpg
952be361b47c48f2.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952be361b47c48f2.jpg
952d4ad449fa4d8b.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/952d4ad449fa4d8b.jpg
953537e2604edb38.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953537e2604edb38.jpg
95385a2db0e79595.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95385a2db0e79595.jpg
953880958fd6dd93.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953880958fd6dd93.jpg
953ab2332aa57ca6.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953ab2332aa57ca6.jpg
953cd0d25cc3e92d.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953cd0d25cc3e92d.jpg
953d35d0ec2a999c.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953d35d0ec2a999c.jpg
953f3074707063b7.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/953f3074707063b7.jpg
95458bae4d4c3f34.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95458bae4d4c3f34.jpg
9545a4a5cb82cfda.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9545a4a5cb82cfda.jpg
9545afa1952a6e96.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9545afa1952a6e96.jpg
95472b1f452d45b9.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95472b1f452d45b9.jpg
954849f26fb19ae4.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/954849f26fb19ae4.jpg
9548d2ccead92cf1.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9548d2ccead92cf1.jpg
9549bad02dda4e69.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9549bad02dda4e69.jpg
954d062dcb4ea5d6.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/954d062dcb4ea5d6.jpg
954d0ecd3e8b328e.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/954d0ecd3e8b328e.jpg
954ed16c8a96a5cb.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/954ed16c8a96a5cb.jpg
9551963cba74c5a6.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9551963cba74c5a6.jpg
955268d26a7295e7.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/955268d26a7295e7.jpg
9552b13f9bba5920.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9552b13f9bba5920.jpg
9554e9c0873b0d7b.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9554e9c0873b0d7b.jpg
95575250487eed8b.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95575250487eed8b.jpg
95584a3a9f25e55a.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95584a3a9f25e55a.jpg
955a96b5a95675a0.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/955a96b5a95675a0.jpg
955b9ac5cc86949b.jpg,scab frog_eye_leaf_spot complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/955b9ac5cc86949b.jpg
955f62896264dbb2.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/955f62896264dbb2.jpg
9560eaccc18fbb98.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9560eaccc18fbb98.jpg
95616485ee6a9cec.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95616485ee6a9cec.jpg
956291ca4b7ad758.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956291ca4b7ad758.jpg
95657ad066dc6a86.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95657ad066dc6a86.jpg
9566925ec3986a9d.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9566925ec3986a9d.jpg
9567c55e16cc94a5.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9567c55e16cc94a5.jpg
956854f5afa0ca56.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956854f5afa0ca56.jpg
9569383f433a6f41.jpg,rust frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9569383f433a6f41.jpg
956a14cd75279a74.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956a14cd75279a74.jpg
956a94bcb8d1c69a.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956a94bcb8d1c69a.jpg
956ad89e32ba1363.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956ad89e32ba1363.jpg
956b589d524c63b5.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956b589d524c63b5.jpg
956ddab68535844b.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956ddab68535844b.jpg
956e992b3d25348d.jpg,scab frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956e992b3d25348d.jpg
956f3ad4c6a13493.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/956f3ad4c6a13493.jpg
957669b26a51b649.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957669b26a51b649.jpg
957937d1b22092eb.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957937d1b22092eb.jpg
957a2af29e52b2a2.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957a2af29e52b2a2.jpg
957ac48bc5996a9c.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957ac48bc5996a9c.jpg
957b4bb4925b51c4.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957b4bb4925b51c4.jpg
957c2090cd9e5af9.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957c2090cd9e5af9.jpg
957c9d8dd88d9b80.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957c9d8dd88d9b80.jpg
957e6b8d31c42e58.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/957e6b8d31c42e58.jpg
9581cb89df943237.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9581cb89df943237.jpg
9583cadf870e7132.jpg,rust,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9583cadf870e7132.jpg
9583e236a338bd8d.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9583e236a338bd8d.jpg
9584a5f81bdb58c3.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9584a5f81bdb58c3.jpg
9584b36c8761fc66.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9584b36c8761fc66.jpg
9585da92b9b9495a.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9585da92b9b9495a.jpg
9587708423af6b3e.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9587708423af6b3e.jpg
9588e71ccbba934c.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9588e71ccbba934c.jpg
9589dab469537265.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9589dab469537265.jpg
958a3e3fc16596c2.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958a3e3fc16596c2.jpg
958ab785cb949596.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958ab785cb949596.jpg
958c3e9a9915a9f1.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958c3e9a9915a9f1.jpg
958d2d6b3b3318ac.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958d2d6b3b3318ac.jpg
958d56cee2e485b2.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958d56cee2e485b2.jpg
958d830e6375673a.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958d830e6375673a.jpg
958e186f17977261.jpg,powdery_mildew,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958e186f17977261.jpg
958e956912b5a4be.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958e956912b5a4be.jpg
958fc90f2c3d3e60.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958fc90f2c3d3e60.jpg
958fe16fc99640a5.jpg,complex,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/958fe16fc99640a5.jpg
95906dbc6f1c252b.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95906dbc6f1c252b.jpg
95907cf6e46c988d.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95907cf6e46c988d.jpg
95909bd8a93d349b.jpg,scab,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/95909bd8a93d349b.jpg
9590c7fa22f360cb.jpg,healthy,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9590c7fa22f360cb.jpg
9591e865203acefe.jpg,frog_eye_leaf_spot,/content/plant_pathology_data/MyDrive/plant_pathology_data/resized_train_images/9591e865203acefe.jpg
